id,channel,agent,customer_message,agent_message,timestamp,handle_time_seconds,resolved,first_call_resolution,csat,compliance_violation
1087,call,Agent M,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-06-12 12:34:19,1193,0,0,2,0
1088,call,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-05-28 08:01:49,1579,0,0,5,0
1089,email,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-07-30 09:43:09,2121,0,0,2,0
1090,chat,Agent D,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-03-27 13:10:55,53,1,0,3,0
1091,email,Agent N,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-04-09 15:44:22,1040,1,0,5,0
1092,chat,Agent O,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-01-16 09:53:03,277,0,0,2,0
1093,email,Agent B,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-06-19 15:56:16,88,1,1,3,0
1094,chat,Agent M,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-08-02 10:22:00,651,1,0,4,0
1095,chat,Agent H,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-01-31 10:39:59,70,1,1,2,0
1096,chat,Agent C,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-05-15 14:53:56,405,1,1,4,0
1097,email,Agent D,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-05-16 08:53:02,3142,1,0,4,0
1098,email,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-05-13 13:10:19,1241,1,0,5,0
1099,email,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-05-30 10:47:28,2980,1,0,4,0
1100,chat,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-07-16 10:20:31,181,1,1,5,0
1101,email,Agent I,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-07-27 12:20:29,2464,0,0,3,0
1102,email,Agent C,I have an can't with my order.,Please try resetting and let us know if the issue persists.,2025-09-26 12:23:15,1462,1,0,4,0
1103,chat,Agent J,I have an can't with my order.,Please try resetting and let us know if the issue persists.,2025-03-03 13:54:59,42,0,0,3,0
1104,chat,Agent D,I have an angry with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-07-06 14:02:45,307,1,1,3,0
1105,call,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-01-29 12:03:55,1592,0,0,3,0
1106,chat,Agent J,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-05-17 13:01:27,95,0,0,2,0
1107,chat,Agent D,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-04-27 10:13:13,830,1,0,4,0
1108,chat,Agent H,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-04-12 08:54:32,39,1,0,4,0
1109,call,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-04-10 13:21:38,695,0,0,2,0
1110,email,Agent I,Question about product feature and delivery time.,,2025-05-26 13:52:24,1079,1,0,3,0
1111,email,Agent K,Question about product feature and delivery time.,,2025-08-14 09:00:52,2057,1,0,4,0
1112,chat,Agent M,Question about product feature and delivery time.,,2025-08-10 14:07:32,483,1,1,3,0
1113,chat,Agent B,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-04-29 09:56:26,513,1,1,3,0
1114,chat,Agent M,I have an not working with my order.,"Sorry for the inconvenience. Happy, I will assist.",2025-07-22 15:09:09,515,1,1,3,0
1115,chat,Agent O,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-05-15 12:17:45,371,1,1,4,0
1116,email,Agent A,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-07-26 08:30:12,1931,0,0,3,1
1117,email,Agent D,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-05-12 10:40:59,1394,1,0,4,0
1118,chat,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-02-24 08:40:38,511,0,0,2,0
1119,email,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-09-07 10:16:26,289,1,1,3,0
1120,chat,Agent L,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-02-07 10:57:14,184,1,1,5,0
1121,chat,Agent F,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-10-21 12:58:30,736,1,0,4,0
1122,email,Agent F,Question about product feature and delivery time.,,2025-07-04 15:01:59,814,1,0,3,0
1123,chat,Agent D,Question about product feature and delivery time.,,2025-05-13 10:19:27,173,1,1,3,0
1124,email,Agent O,I have an can't with my order.,,2025-09-20 11:23:58,2125,0,0,3,0
1125,email,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-10-22 11:02:16,3257,1,0,5,0
1126,email,Agent H,I have an angry with my order.,"Sorry for the inconvenience. Resolved, I will assist.",2025-04-08 14:50:38,3086,1,0,5,0
1127,chat,Agent J,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-06-23 12:07:58,472,0,0,2,0
1128,chat,Agent A,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-04-26 10:56:03,575,1,1,4,0
1129,email,Agent F,I have an not working with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-10-23 09:23:20,2244,1,0,5,0
1130,call,Agent F,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-06-11 10:05:40,657,0,0,2,0
1131,chat,Agent C,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-08-14 09:07:14,419,1,1,4,0
1132,chat,Agent C,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-09-17 13:15:49,153,0,0,4,0
1133,chat,Agent F,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-08-01 09:44:18,291,1,0,5,0
1134,call,Agent B,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-07-01 11:16:49,649,0,0,3,0
1135,email,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-08-30 08:08:39,245,1,1,4,0
1136,email,Agent M,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-01-20 08:33:24,1260,1,0,3,0
1137,chat,Agent C,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-03-31 12:43:13,215,1,0,4,0
1138,chat,Agent F,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-05-16 13:39:38,65,1,1,4,0
1139,email,Agent M,I have an issue with my order.,"Sorry for the inconvenience. Resolved, I will assist.",2025-09-26 09:32:42,331,1,1,5,0
1140,chat,Agent J,Question about product feature and delivery time.,,2025-01-01 10:50:04,293,1,1,3,0
1141,email,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-02-19 12:20:56,958,1,0,4,0
1142,email,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-07-26 10:34:10,3050,1,0,4,0
1143,call,Agent K,Question about product feature and delivery time.,,2025-09-24 12:42:17,1736,0,0,2,0
1144,email,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-01-18 14:48:28,806,1,0,5,0
1145,call,Agent D,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-03-24 11:36:41,564,1,1,3,0
1146,email,Agent I,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-08-14 09:04:20,1441,0,0,3,0
1147,chat,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-09-07 15:01:37,811,1,0,5,0
1148,call,Agent C,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-02-18 10:04:02,438,0,0,3,0
1149,chat,Agent B,Question about product feature and delivery time.,,2025-09-16 09:39:43,553,1,1,4,0
1150,chat,Agent J,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-03-19 13:07:24,401,1,1,4,0
1151,chat,Agent C,I have an angry with my order.,,2025-02-21 14:11:35,261,0,0,3,0
1152,email,Agent N,I have an can't with my order.,Please try resetting and let us know if the issue persists.,2025-04-14 10:32:03,1785,0,0,2,0
1153,chat,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-01-01 08:40:53,638,0,0,4,0
1154,call,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-05-05 11:33:40,689,0,0,3,0
1155,call,Agent E,I have an angry with my order.,"Sorry for the inconvenience. Thanks, I will assist.",2025-03-13 11:39:14,1088,1,0,4,0
1156,email,Agent I,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-02-22 15:01:25,3427,1,0,5,0
1157,email,Agent B,Question about product feature and delivery time.,,2025-06-24 15:57:59,1622,0,0,2,0
1158,chat,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-09-07 14:54:13,643,0,0,4,0
1159,call,Agent H,I have an issue with my order.,,2025-08-10 11:50:17,753,0,0,2,0
1160,chat,Agent K,I have an issue with my order.,"Sorry for the inconvenience. Happy, I will assist.",2025-05-09 11:14:47,536,1,1,2,0
1161,call,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-09-07 13:06:12,266,1,1,5,0
1162,chat,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-05-03 11:16:59,765,1,0,2,0
1163,email,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-08-24 13:13:07,2800,0,0,3,0
1164,chat,Agent E,I have an can't with my order.,"Sorry for the inconvenience. Great, I will assist.",2025-07-31 15:17:56,390,0,0,3,0
1165,chat,Agent A,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-06-16 12:10:14,194,1,1,3,0
1166,chat,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-03-30 15:41:19,787,0,0,3,0
1167,chat,Agent E,I have an can't with my order.,"Sorry for the inconvenience. Thanks, I will assist.",2025-02-21 14:34:16,804,1,0,4,0
1168,call,Agent O,I have an not working with my order.,"Sorry for the inconvenience. Happy, I will assist.",2025-07-05 14:52:12,815,0,0,4,0
1169,email,Agent M,I have an problem with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-10-14 12:53:57,2974,1,0,5,0
1170,email,Agent I,I have an can't with my order.,Please try resetting and let us know if the issue persists.,2025-07-01 11:36:40,3396,0,0,2,0
1171,email,Agent B,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-06-15 10:02:47,167,1,1,5,0
1172,email,Agent D,Question about product feature and delivery time.,,2025-03-16 08:06:46,3572,1,0,3,0
1173,chat,Agent I,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-10-18 09:44:59,426,1,1,5,0
1174,chat,Agent O,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-05-01 10:54:50,877,0,0,3,0
1175,email,Agent C,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-02-19 15:08:17,3366,0,0,3,0
1176,call,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-04-25 12:14:06,1198,1,0,5,0
1177,call,Agent A,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-10-14 12:04:55,310,1,1,4,0
1178,email,Agent L,Question about product feature and delivery time.,,2025-09-09 11:55:17,1683,1,0,2,0
1179,email,Agent K,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-06-05 11:00:30,650,0,0,4,0
1180,call,Agent A,I have an issue with my order.,"Sorry for the inconvenience. Thanks, I will assist.",2025-07-03 13:20:49,1680,1,0,4,0
1181,email,Agent C,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-04-03 08:16:06,445,0,0,1,0
1182,chat,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-08-31 09:15:38,754,1,0,3,0
1183,chat,Agent E,Question about product feature and delivery time.,,2025-07-25 09:49:33,678,1,0,3,0
1184,call,Agent A,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-10-13 08:32:18,205,1,1,4,0
1185,call,Agent J,I have an not working with my order.,"Sorry for the inconvenience. Thanks, I will assist.",2025-07-11 15:49:19,1276,1,0,3,0
1186,email,Agent J,Question about product feature and delivery time.,,2025-04-01 12:00:40,787,1,0,5,0
1187,chat,Agent J,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-01-20 12:53:35,328,1,1,4,0
1188,chat,Agent C,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-06-22 12:08:18,149,1,1,4,0
1189,chat,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-09-09 09:42:51,860,0,0,2,0
1190,call,Agent B,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-06-14 12:47:59,1497,1,0,3,0
1191,chat,Agent D,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-05-30 13:42:03,533,1,1,3,0
1192,email,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-01-29 12:48:06,3123,0,0,3,0
1193,email,Agent L,I have an delay with my order.,"Sorry for the inconvenience. Happy, I will assist.",2025-01-25 12:51:47,274,0,0,3,0
1194,call,Agent I,Question about product feature and delivery time.,,2025-07-09 14:11:59,382,1,1,3,0
1195,chat,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-04-15 12:30:29,240,0,0,3,0
1196,email,Agent O,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-06-19 09:36:41,243,1,1,4,0
1197,chat,Agent O,Question about product feature and delivery time.,,2025-08-05 14:11:35,671,1,0,5,0
1198,chat,Agent A,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-08-01 15:29:46,866,0,0,2,0
1199,chat,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-07-22 08:22:49,102,1,1,5,0
1200,chat,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-05-12 14:11:51,321,0,0,2,0
